,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
2665,Analyzing Big Data with SQL by Cloudera,Chandan K,"Dec 14, 2021",good course to start with basics of sql,5
2666,Analyzing Big Data with SQL by Cloudera,Christina V,"Apr 2, 2021",Instantly understandable and Applicable ,5
2667,Analyzing Big Data with SQL by Cloudera,Abdallah E,"Jul 31, 2020",one of the greatest courses on Coursera ,5
2668,Analyzing Big Data with SQL by Cloudera,Rashid H A,"Nov 24, 2022",Covered and revised many SQL Clauses.,5
2669,Analyzing Big Data with SQL by Cloudera,Salma E,"Mar 16, 2022",Great and has many hands on practices ,5
2670,Analyzing Big Data with SQL by Cloudera,Amarendranadh C P,"Dec 1, 2021",Best Course to learn more about SQL. ,5
2671,Analyzing Big Data with SQL by Cloudera,tarek y,"Jul 20, 2021",Very good content..clear explanation,5
2672,Analyzing Big Data with SQL by Cloudera,DOMINIC V D P,"Jul 6, 2021","Excellent SQL course, hard to beat!",5
2673,Analyzing Big Data with SQL by Cloudera,Vladyslav V R,"Aug 22, 2020",The course is of very good quality.,5
2674,Analyzing Big Data with SQL by Cloudera,wolfgang g,"May 16, 2020",simply excellent teaching; THANKS,5
2675,Analyzing Big Data with SQL by Cloudera,Andriy Z,"May 4, 2020",Very clear and structured course.,5
2676,Analyzing Big Data with SQL by Cloudera,Diana C R A,"Oct 10, 2020",Easy to undestand all the videos,5
2677,Analyzing Big Data with SQL by Cloudera,Suyog N,"Jun 14, 2021",Awesome content and coverage..!,5
2678,Analyzing Big Data with SQL by Cloudera,Amos N,"Oct 17, 2019",Very informative and educative,5
2679,Analyzing Big Data with SQL by Cloudera,Muller H,"Sep 11, 2019","Great course
Very clear concept",5
2680,Analyzing Big Data with SQL by Cloudera,Bechir B D,"Mar 23, 2020",A very high educational level,5
2681,Analyzing Big Data with SQL by Cloudera,Afeefa S,"Jun 10, 2020",Amazing Course..Very Useful,5
2682,Analyzing Big Data with SQL by Cloudera,Gregory K,"Jan 15, 2020",Excellent overview of SQL ,5
2683,Analyzing Big Data with SQL by Cloudera,XIAOYING W,"Apr 5, 2021",Good Class for novice!!!,5
2684,Analyzing Big Data with SQL by Cloudera,Shashank J,"Jan 22, 2020",The instructor is great!,5
2685,Analyzing Big Data with SQL by Cloudera,Gianfranco P,"Sep 12, 2019",i'm enjoyed this course,5
2686,Analyzing Big Data with SQL by Cloudera,mohamed a m,"Apr 27, 2022",Great SQL Course ⭐⭐⭐⭐⭐,5
2687,Analyzing Big Data with SQL by Cloudera,K A,"Jun 12, 2021",Best course for SQL.,5
2688,Analyzing Big Data with SQL by Cloudera,Ardak K,"Oct 27, 2020",really practical one,5
2689,Analyzing Big Data with SQL by Cloudera,Allahverdi H,"Apr 28, 2020",Highly recommended!!,5
2690,Analyzing Big Data with SQL by Cloudera,Ariel F,"Sep 11, 2022",Very good course!,5
2691,Analyzing Big Data with SQL by Cloudera,Frederic A G,"Dec 22, 2021",Excellent course!,5
2692,Analyzing Big Data with SQL by Cloudera,Michael V,"Mar 6, 2020",Fantastic course!,5
2693,Analyzing Big Data with SQL by Cloudera,Jose M N,"Nov 18, 2019",Wonderful course!,5
2694,Analyzing Big Data with SQL by Cloudera,CK A,"Jul 8, 2021",helped me a lot,5
2695,Analyzing Big Data with SQL by Cloudera,Hyeongsun Y,"Mar 8, 2021",Good for Basics,5
2696,Analyzing Big Data with SQL by Cloudera,Lorena F M,"Nov 9, 2020",great course,5
2697,Analyzing Big Data with SQL by Cloudera,Bashar A,"Aug 6, 2019",nice cours,5
2698,Connect an App to a Cloud SQL for PostgreSQL Instance by Google Cloud,Justin H,"Sep 18, 2023",brutal,5
2699,Using Descriptive Statistics to Analyze Data in R by Coursera Project Network,Rajkumar R,"Jul 18, 2020",Enjoyed practicing,5
2700,Using Descriptive Statistics to Analyze Data in R by Coursera Project Network,Jesus M Z F,"Jul 20, 2020",Good course,5
2701,Using Descriptive Statistics to Analyze Data in R by Coursera Project Network,Simbarashe W,"Jul 19, 2020","It was a bit challenging to follow towards the end, but overall it was a good project.",4
2702,Using Descriptive Statistics to Analyze Data in R by Coursera Project Network,Rodrigo G Z,"Aug 29, 2020",Concise and direct with cool tips on the way,4
2703,Using Descriptive Statistics to Analyze Data in R by Coursera Project Network,Nikos B,"Dec 1, 2023","A short overview of data descriptive statistics. It requires some basic background in R programming, especially in flow control. This project-course covers topics from simple computations of statistical measures until creating quality data reports. ",5
2704,Using Descriptive Statistics to Analyze Data in R by Coursera Project Network,TUSHAR R,"Oct 2, 2020",I explore new things there and learn new thing.,5
2705,Using Descriptive Statistics to Analyze Data in R by Coursera Project Network,Karlo A L,"Oct 6, 2020",It was easy enough to follow.,5
2706,Using Descriptive Statistics to Analyze Data in R by Coursera Project Network,Surbhi K,"Oct 7, 2020",this courseis nice,5
2707,Using Descriptive Statistics to Analyze Data in R by Coursera Project Network,Deepak K,"Nov 6, 2020",Thank You,5
2708,Working with BigQuery by Coursera Project Network,Vital P R,"Jan 12, 2022",Very good course,5
2709,Working with BigQuery by Coursera Project Network,Garima A,"Sep 17, 2021","It was quick, short course for anyone looking to get a feel of how the platform looks and to perform some very basic operations on Google BigQuery. Overall a good course :) thank you! ",4
2710,Working with BigQuery by Coursera Project Network,sravya s,"Aug 11, 2022","I can say Google can do much better in explaining things in more clear doc format than video ones.. 
as poor people cannot understand this foreign slang.. however guide done great job.. ",5
2711,Working with BigQuery by Coursera Project Network,Carlos A N H,"Jul 20, 2023","The guided project was excellent, very practical and special in the data visualization section, the instructor knows the subject, I recommend it.",5
2712,Working with BigQuery by Coursera Project Network,Айдана Ж,"Jul 24, 2022","I am glad with this course, but I need more than 1 hour to get used to Google tools, because they updated version of BigQuery",5
2713,Working with BigQuery by Coursera Project Network,Martin S,"Apr 8, 2022","Good introduction into BigQuery if you have heard about it, but not had a chance to see or play with it.",5
2714,Working with BigQuery by Coursera Project Network,Bonaboina G,"Jun 26, 2022",i wil help you out to understand the UI of Google BIGQuery and as well as GCS,5
2715,Working with BigQuery by Coursera Project Network,Raju K,"Jul 11, 2022",good experience with this guided project on working with big query,5
2716,Working with BigQuery by Coursera Project Network,Ibrahim A,"Feb 8, 2023",VERY CONCISE AND ON POINT TO GET YOU GOING IN NO TIME IN BIGQUERY ,5
2717,Working with BigQuery by Coursera Project Network,Carlos G,"Dec 9, 2021","Fue una excelente presentación de la herramienta, me encantó!!!",5
2718,Working with BigQuery by Coursera Project Network,krina T,"Nov 2, 2023",Get a basic understanding of the workings of bigquery. ,5
2719,Working with BigQuery by Coursera Project Network,Dami E,"Oct 26, 2022","Very well done. Clear, concise and to the point!",5
2720,Working with BigQuery by Coursera Project Network,Ikechukwu N O,"Jul 24, 2021",This is a great guide to start with BigQuery,5
2721,Working with BigQuery by Coursera Project Network,Daphne M,"Nov 15, 2021",Very sensible and easy to understand.,5
2722,Working with BigQuery by Coursera Project Network,Monsur A S,"Oct 29, 2021",Good introduction to BigQuey,5
2723,Working with BigQuery by Coursera Project Network,Shravani,"May 14, 2022","great experince,",5
2724,Working with BigQuery by Coursera Project Network,VICTOR I,"Apr 18, 2023",fine thanks,5
2725,Working with BigQuery by Coursera Project Network,Md. R I,"Oct 14, 2023",Excellent ,5
2726,Working with BigQuery by Coursera Project Network,Kamran S,"Feb 18, 2023",Thankyou!,5
2727,Working with BigQuery by Coursera Project Network,Muhammad A R,"May 10, 2022",Best,5
2728,Working with BigQuery by Coursera Project Network,Panduranga V T,"Jan 13, 2022",good,5
2729,Working with BigQuery by Coursera Project Network,Bogdhana M (,"Jan 23, 2024",^_^,5
2730,Working with BigQuery by Coursera Project Network,Tierney W,"Sep 15, 2023","This was a very beginner level course on how to create a new project, table, and perform very basic queries. I was hoping it would dive more into different data connections and how to manage them, but it did not. The instructor was easy to understand and moved at a very casual. easy-to-follow pace. A very simple way to dip your pinky toe into BigQuery. ",4
2731,Working with BigQuery by Coursera Project Network,M.A. S,"Sep 28, 2023",Needs to be updated as there are a lot of changes in the interface of BigQuery and LookerStudio,4
2732,Working with BigQuery by Coursera Project Network,Palita M,"Dec 26, 2022","Good course, but what appears on our tabs is not necessarily consistent with the demonstration.",4
2733,Working with BigQuery by Coursera Project Network,Sergio P,"Sep 23, 2022",Ampliaría los idiomas pero el curso está bien como iniciación.,4
2734,Working with BigQuery by Coursera Project Network,Marcel W V D,"Apr 10, 2024",Basic navigation introduction to BigQuery,4
