,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
4995,Business Analytics for Decision Making by University of Colorado Boulder,Ruslan K,"Sep 3, 2020",Fantastic Course! I could see many examples where I can apply what I learned from this course in my work and entrepreneurship. The Cluster Analysis and Optimization Models in Solver were particularly useful. ,5
4996,Business Analytics for Decision Making by University of Colorado Boulder,Cristina G A,"Mar 25, 2022",Very useful  and interesting. Excellent examples and teacher. I would recommend this course to all those who would like to understand key concepts of data analysis in excel for decissión making.,5
4997,Business Analytics for Decision Making by University of Colorado Boulder,Gabriela R,"Aug 25, 2020",Da una visión para saber como hacer los modelos y cómo interpretar los resultados. Muy recomendado para los que quieren adentrarse al mundo del análisis de datos para los negocios,5
4998,Business Analytics for Decision Making by University of Colorado Boulder,Catalina S,"Jul 20, 2021","Manuel Laguna is an excellent instructor and  looks for the practical use of the contents.  
Explains carefully, speaks with the perfect pace and  denotes passion for what he does",5
4999,Business Analytics for Decision Making by University of Colorado Boulder,Prashant J,"Jan 14, 2021",Well explained course. All excel sheets shared are very useful. It looks like I am actually woraking in a company and solving real managerial problem. Very claverly formed course,5
5000,Business Analytics for Decision Making by University of Colorado Boulder,gayatri d,"Jun 28, 2020","Through this course now i m able to to understand difference in all aspects, when to use which model ,how to perform simulation and optimization using Analytic Solver Platform.",5
5001,Business Analytics for Decision Making by University of Colorado Boulder,Elena A,"Jan 18, 2021","The course is fantastic! I love the way the tutor explained everything. The information was clear, useful and interesting.  I enjoyed the course and completely satisfied. ",5
5002,Business Analytics for Decision Making by University of Colorado Boulder,Federico J D F,"Oct 16, 2020",Great course. It could have been better if the files for the videos were available at the bottom of it. I was never able to found the excel files to follow the ASP live. ,5
5003,Business Analytics for Decision Making by University of Colorado Boulder,Sergio R,"Aug 2, 2020","Course was really interesting.  Professor explained with detail all examples.  I would really recommend providing more simulation examples, maybe as homework or tests. ",5
5004,Business Analytics for Decision Making by University of Colorado Boulder,SHAIKH A M,"Apr 8, 2021","Nice course, to help in taking decisions for own as well as other bussiness, i studies all new things related to the analytics. this course help to improve our self.",5
5005,Business Analytics for Decision Making by University of Colorado Boulder,esther r,"Jun 14, 2020","this course helped me to learn decision making througu descriptive predictive prescriptive analysis and optimization models , how to build simulation optimization ",5
5006,Business Analytics for Decision Making by University of Colorado Boulder,Divine I,"Jun 26, 2020",The content of the course was well planned and interesting. I learnt a lot good stuffs which I'm sure will help me in gowing my skills in Bisiness analytics.,5
5007,Business Analytics for Decision Making by University of Colorado Boulder,Dr. R R,"Jun 27, 2020",The course and the delivery of the content is highly appreciable I thank all the teachers and the coursera team especially university of Colorado Boulder.,5
5008,Business Analytics for Decision Making by University of Colorado Boulder,Souradipta D,"Jul 11, 2020",This course was easy to understand. Awesome examples were given and proffesor explained each and every topic properly. This course is really valuable. ,5
5009,Business Analytics for Decision Making by University of Colorado Boulder,Abdul W,"Sep 2, 2020",It was great experience and the design of the course were absolutely matching the requirement of the international study standards. Big Thumbs Up.,5
